Time,Temperature©,Humidity,Ground Radiation Intensity (W/m^2),Upper Atmosphere Radiation Intensity (W/m^2),hour,day,month,weekday,is_weekend,sin_hour,cos_hour,radiation_ratio,radiation_change,temp_squared,temp_derating,pv_lag_1,pv_lag_3,pv_roll_mean_3,pv_roll_std_3,pv_ramp_rate,pv_per_wm2,pv_efficiency,PV Generation (KW)
-0.5375197743241912,-1.4454047344811145,-0.9271104599733747,-0.7308195607331402,-0.7852691157279553,0.9381446897451328,-1.6764150960116349,-1.6053634819689977,-0.9981735144570326,-0.6316462475921049,-1.4134334416355843,0.000652629027139646,0.04151229930588416,0.0001405863758167104,0.7936766995392812,-0.1188267123399231,-0.7122094458908814,-0.6967495454582844,-0.740960441596732,-0.7139815431836977,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
-0.535937067968001,-1.4739272722146424,-0.9271104599733747,-0.7308195607331402,-0.7852691157279553,1.0826371986260528,-1.6764150960116349,-1.6053634819689977,-0.9981735144570326,-0.6316462475921049,-1.3652428812858222,0.36666000268059584,0.04151229930588416,0.0001405863758167104,0.8777433240027458,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.740960441596732,-0.7139815431836977,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
-0.5343543616118108,-1.4757099308229877,-0.9271104599733747,-0.7308195607331402,-0.7852691157279553,1.227129707506973,-1.6764150960116349,-1.6053634819689977,-0.9981735144570326,-0.6316462475921049,-1.2239553072857048,0.7077245786753535,0.04151229930588416,0.0001405863758167104,0.8830573113315782,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.740960441596732,-0.7139815431836977,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
-0.5327716552556208,-1.4756413670303592,-0.9271104599733747,-0.7308195607331402,-0.7852691157279553,1.371622216387893,-1.6764150960116349,-1.6053634819689977,-0.9981735144570326,-0.6316462475921049,-0.9991992343145856,1.0006033697932295,0.04151229930588416,0.0001405863758167104,0.8828527970623615,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.740960441596732,-0.7139815431836977,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
-0.5311889488994306,-1.5003928961693103,-0.9271104599733747,-0.7308195607331402,-0.7852691157279553,1.5161147252688132,-1.6764150960116349,-1.6053634819689977,-0.9981735144570326,-0.6316462475921049,-0.7062914173184732,1.2253371704246283,0.04151229930588416,0.0001405863758167104,0.957358974185151,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.740960441596732,-0.7139815431836977,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
-0.5296062425432404,-1.518082354667508,-0.9271104599733747,-0.7308195607331402,-0.7852691157279553,1.6606072341497333,-1.6764150960116349,-1.6053634819689977,-0.9981735144570326,-0.6316462475921049,-0.3651930399725987,1.3666107434466859,0.04151229930588416,0.0001405863758167104,1.0114385084734987,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.740960441596732,-0.7139815431836977,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
-0.5280235361870503,-1.5034782668376003,-0.9271104599733747,-0.7308195607331402,-0.7852691157279553,-1.6627204701114289,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,0.0008506069986390738,1.4147965283235673,0.04151229930588416,0.0001405863758167104,0.966741554965626,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.740960441596732,-0.7139815431836977,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
-0.5264408298308602,-1.4820863635374544,-0.9271104599733747,-0.7308195607331402,-0.7852691157279553,-1.5182279612305087,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,0.3668942539698757,1.3666107434466865,0.04151229930588416,0.0001405863758167104,0.9021226461382802,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.740960441596732,-0.7139815431836977,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
-0.52485812347467,-1.4899711996897518,-0.9271104599733747,-0.7308195607331402,-0.7852691157279553,-1.3737354523495886,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,0.7079926313157505,1.2253371704246288,0.04151229930588416,0.0001405863758167104,0.9258225792322613,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.740960441596732,-0.7139815431836977,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
-0.5232754171184799,-1.4999129496209094,-0.9271104599733747,-0.7308195607331402,-0.7852691157279553,-1.2292429434686685,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,1.0009004483118633,1.0006033697932297,0.04151229930588416,0.0001405863758167104,0.9559013564749511,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.740960441596732,-0.7139815431836977,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
-0.5216927107622897,-1.5192479391421954,-0.9271104599733747,-0.7308195607331402,-0.7852691157279553,-1.0847504345877486,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,1.2256565212829829,0.7077245786753535,0.04151229930588416,0.0001405863758167104,1.0150262250413578,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.740960441596732,-0.7139815431836977,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
-0.5201100044060996,-1.5344691011057607,-0.9271104599733747,-0.7308195607331402,-0.7852691157279553,-0.9402579257068283,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,1.3669440952831002,0.36666000268059634,0.04151229930588416,0.0001405863758167104,1.0621537838140755,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.740960441596732,-0.7139815431836977,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
-0.5185272980499095,-1.5527756337376164,-0.9271104599733747,-0.730665070466721,-0.7848270833792158,-0.7957654168259083,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,1.4151346556328623,0.0006526290271399923,-2.0160122199338217,0.0006465612993656547,1.119513891062668,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.740960441596732,-0.7139815431836977,-3.587499841079016e-06,-1.1935001618111216,-3.6281015845399605,0.0
-0.5169445916937193,-1.5527070699449876,-0.9271104599733747,-0.6376437547568504,-0.6416405565332917,-0.6512729079449882,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,1.3669440952831002,-0.3653547446263164,-0.6918656722318084,0.30479701681387517,1.119297674498106,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.6842314226168634,-0.3704761974776467,0.45613775733270734,1.0739628463228477,0.27839818800450766,218.077
-0.5153618853375291,-1.4486957965272906,-0.9271104599733747,-0.2461245251680951,-0.22363239966318318,-0.5067803990640681,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,1.225656521282983,-0.7064193206210734,0.25635587113263075,1.2824149771874283,0.8032847421140911,-0.1188267123399231,-0.5486251495170935,-0.7122729866417431,-0.2959899797139368,1.485355806370236,2.66559024077742,1.789624594519082,0.27839818800450766,1492.473
-0.5137791789813391,-1.300323749278842,-0.9271104599733747,0.24819888905996376,0.13971552815525748,-0.362287890183148,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,1.0009004483118633,-0.9992981117389499,1.1210930202893044,1.6191115255784536,0.39395894039141716,-0.1188267123399231,0.4073269818932335,-0.7122729866417431,0.49910828197849966,3.1647063301462706,3.2714123441382044,1.8311003626236997,0.27839818800450766,3056.507
-0.5121964726251489,-1.1673785553718452,-0.9271104599733747,0.6151405347939568,0.36634231793945854,-0.21779538130222792,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,0.7079926313157505,-1.2240319123703491,1.6093997828850302,1.20192031949695,0.0686070869916314,-0.1188267123399231,1.5805428707521278,-0.5486842419348166,1.3509303599912874,2.1554601306952375,0.9122372691113498,1.3204419220268206,0.27839818800450766,3492.641
-0.5106137662689588,-1.0776285508209118,-0.9271104599733747,0.7359473793024722,0.4406783122009853,-0.07330287242130783,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,0.3668942539698762,-1.3653054853924065,1.7318590641761775,0.39579809497569246,-0.12890228089257882,-0.1188267123399231,1.9076964610651166,0.40729388459630894,1.8731158329700506,-0.021253285193796486,0.015079320085953888,1.1181497953169333,0.27839818800450766,3499.852
-0.5090310599127686,-1.0273027270314659,-0.9271104599733747,0.6135501938161114,0.3576800816114479,0.07118963645961227,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,0.0008506069986392471,-1.4134912702692874,1.6424403544705395,-0.400725487613533,-0.23184618615059238,-0.1188267123399231,1.9131055888555362,1.5805416766099236,1.958158765576046,-0.536002739447955,-0.24352216089724021,1.244713219746591,0.27839818800450766,3383.428
-0.5074483535565785,-1.0246287391189477,-0.9271104599733747,0.2744486028571463,0.12297688150358972,0.21568214534053234,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,-0.36519303997259767,-1.3653054853924067,1.3353077830552171,-1.1104594891987176,-0.2371590230313507,-0.1188267123399231,1.825773416636449,1.9077041631812295,1.8392015165063138,-0.05459489342220495,-0.7280681493319378,1.731729189627774,0.27839818800450766,3035.347
