Time,Temperature©,Humidity ,Ground Radiation Intensity (W/m^2),Upper Atmosphere Radiation Intensity (W/m^2),PV Generation (KW),timestamp,hour
1,6.224,0.007,0.0,0.0,0.0,2019-06-01 00:00:00,0
2,6.071,0.007,0.0,0.0,0.0,2019-06-01 01:00:00,1
3,6.173,0.006,0.0,0.0,0.0,2019-06-01 02:00:00,2
4,6.232,0.006,2.229,10.77,0.0,2019-06-01 03:00:00,3
5,7.108,0.007,49.79,158.093,123.096,2019-06-01 04:00:00,4
6,8.329,0.007,157.026,371.105,414.23,2019-06-01 05:00:00,5
7,10.444,0.007,308.848,583.704,1259.843,2019-06-01 06:00:00,6
8,13.464,0.007,463.889,781.357,2463.576,2019-06-01 07:00:00,7
9,15.554,0.006,587.988,950.638,3269.984,2019-06-01 08:00:00,8
10,16.779,0.006,667.27,1079.979,3523.963,2019-06-01 09:00:00,9
11,17.679,0.006,697.486,1160.613,3577.048,2019-06-01 10:00:00,10
12,18.161,0.006,690.683,1187.036,3417.618,2019-06-01 11:00:00,11
13,18.427,0.006,656.784,1157.468,3234.215,2019-06-01 12:00:00,12
14,18.546,0.006,591.716,1073.917,3046.396,2019-06-01 13:00:00,13
15,18.388,0.006,490.91,942.139,2610.458,2019-06-01 14:00:00,14
16,17.722,0.007,374.816,771.054,1546.145,2019-06-01 15:00:00,15
17,16.75,0.007,260.422,572.392,716.79,2019-06-01 16:00:00,16
18,15.777,0.008,146.29,359.662,674.14,2019-06-01 17:00:00,17
19,13.277,0.008,47.528,147.991,334.938,2019-06-01 18:00:00,18
20,11.308,0.007,3.465,14.224,0.0,2019-06-01 19:00:00,19
21,11.14,0.007,0.0,0.002,0.0,2019-06-01 20:00:00,20
22,10.346,0.007,0.0,0.0,0.0,2019-06-01 21:00:00,21
23,9.663,0.007,0.0,0.0,0.0,2019-06-01 22:00:00,22
24,9.58,0.007,0.0,0.0,0.0,2019-06-01 23:00:00,23
25,9.353,0.007,0.0,0.0,0.0,2019-06-02 00:00:00,0
26,9.248,0.007,0.0,0.0,0.0,2019-06-02 01:00:00,1
27,9.366,0.007,0.0,0.0,0.0,2019-06-02 02:00:00,2
28,9.291,0.007,2.024,11.517,0.0,2019-06-02 03:00:00,3
29,9.447,0.007,49.723,160.468,252.435,2019-06-02 04:00:00,4
30,10.556,0.007,158.877,373.213,1061.822,2019-06-02 05:00:00,5
31,12.594,0.008,308.57,585.527,2672.863,2019-06-02 06:00:00,6
32,15.258,0.008,461.931,782.934,3327.424,2019-06-02 07:00:00,7
33,17.332,0.008,597.906,951.989,3565.182,2019-06-02 08:00:00,8
34,18.7,0.008,701.659,1081.165,3606.945,2019-06-02 09:00:00,9
35,19.449,0.008,760.515,1161.68,3642.581,2019-06-02 10:00:00,10
36,19.584,0.008,772.469,1188.057,3571.898,2019-06-02 11:00:00,11
37,19.349,0.008,731.012,1158.535,3469.284,2019-06-02 12:00:00,12
38,19.029,0.008,652.787,1075.119,3319.971,2019-06-02 13:00:00,13
39,18.349,0.008,540.15,943.481,2825.412,2019-06-02 14:00:00,14
40,17.416,0.008,406.755,772.621,2367.504,2019-06-02 15:00:00,15
41,16.11,0.008,278.148,574.192,1300.726,2019-06-02 16:00:00,16
42,14.723,0.009,161.715,361.742,695.207,2019-06-02 17:00:00,17
43,12.658,0.009,58.963,150.244,401.902,2019-06-02 18:00:00,18
44,9.774,0.008,4.696,14.938,0.0,2019-06-02 19:00:00,19
45,8.771,0.008,0.001,0.004,0.0,2019-06-02 20:00:00,20
46,7.964,0.008,0.0,0.0,0.0,2019-06-02 21:00:00,21
47,7.367,0.008,0.0,0.0,0.0,2019-06-02 22:00:00,22
48,6.923,0.008,0.0,0.0,0.0,2019-06-02 23:00:00,23
49,6.737,0.007,0.0,0.0,0.0,2019-06-03 00:00:00,0
50,6.796,0.007,0.0,0.0,0.0,2019-06-03 01:00:00,1
51,6.936,0.007,0.0,0.0,0.0,2019-06-03 02:00:00,2
52,6.786,0.007,3.138,12.261,0.0,2019-06-03 03:00:00,3
53,7.784,0.007,64.86,162.737,382.025,2019-06-03 04:00:00,4
54,9.797,0.008,194.527,375.215,1695.966,2019-06-03 05:00:00,5
55,12.386,0.008,352.479,587.266,2657.624,2019-06-03 06:00:00,6
56,15.149,0.008,513.103,784.429,3486.801,2019-06-03 07:00:00,7
57,17.094,0.007,650.033,953.27,3777.686,2019-06-03 08:00:00,8
58,18.523,0.007,743.411,1082.293,3863.973,2019-06-03 09:00:00,9
59,19.699,0.007,790.642,1162.711,3889.153,2019-06-03 10:00:00,10
60,20.544,0.007,791.33,1189.066,3835.359,2019-06-03 11:00:00,11
61,20.906,0.007,759.099,1159.553,3643.514,2019-06-03 12:00:00,12
62,21.155,0.008,692.667,1076.221,3648.558,2019-06-03 13:00:00,13
63,21.008,0.008,588.93,944.739,3413.569,2019-06-03 14:00:00,14
64,20.412,0.008,460.385,774.097,2968.214,2019-06-03 15:00:00,15
65,19.624,0.008,315.404,575.907,2316.736,2019-06-03 16:00:00,16
66,18.593,0.009,172.074,363.705,1616.401,2019-06-03 17:00:00,17
67,15.544,0.009,58.696,152.396,548.203,2019-06-03 18:00:00,18
68,13.333,0.008,4.495,15.64,0.0,2019-06-03 19:00:00,19
69,12.185,0.008,0.001,0.006,0.0,2019-06-03 20:00:00,20
70,11.393,0.008,0.0,0.0,0.0,2019-06-03 21:00:00,21
71,10.795,0.008,0.0,0.0,0.0,2019-06-03 22:00:00,22
72,10.279,0.007,0.0,0.0,0.0,2019-06-03 23:00:00,23
73,9.752,0.007,0.0,0.0,0.0,2019-06-04 00:00:00,0
74,9.345,0.007,0.0,0.0,0.0,2019-06-04 01:00:00,1
75,9.104,0.007,0.0,0.0,0.0,2019-06-04 02:00:00,2
76,9.177,0.007,3.766,12.998,11.172,2019-06-04 03:00:00,3
77,10.3,0.008,70.985,164.893,1052.826,2019-06-04 04:00:00,4
78,13.171,0.008,205.795,377.121,2399.474,2019-06-04 05:00:00,5
79,15.857,0.008,363.181,588.908,3100.135,2019-06-04 06:00:00,6
80,18.497,0.008,515.758,785.837,3485.181,2019-06-04 07:00:00,7
81,19.891,0.008,650.034,954.47,3685.13,2019-06-04 08:00:00,8
82,20.965,0.008,753.132,1083.329,3771.962,2019-06-04 09:00:00,9
83,21.571,0.008,808.593,1163.656,3559.837,2019-06-04 10:00:00,10
84,22.328,0.008,809.143,1189.964,3789.691,2019-06-04 11:00:00,11
85,22.775,0.008,774.415,1160.522,3755.315,2019-06-04 12:00:00,12
86,22.883,0.008,710.488,1077.265,3649.648,2019-06-04 13:00:00,13
87,22.636,0.008,605.56,945.947,3438.327,2019-06-04 14:00:00,14
88,22.055,0.008,480.391,775.491,3077.853,2019-06-04 15:00:00,15
89,21.83,0.008,335.474,577.538,1840.968,2019-06-04 16:00:00,16
90,20.354,0.009,191.129,365.572,1321.836,2019-06-04 17:00:00,17
91,16.555,0.01,67.822,154.443,470.509,2019-06-04 18:00:00,18
92,13.902,0.009,5.525,16.329,0.0,2019-06-04 19:00:00,19
93,12.613,0.008,0.002,0.01,0.0,2019-06-04 20:00:00,20
94,11.762,0.008,0.0,0.0,0.0,2019-06-04 21:00:00,21
95,11.184,0.008,0.0,0.0,0.0,2019-06-04 22:00:00,22
96,10.867,0.008,0.0,0.0,0.0,2019-06-04 23:00:00,23
97,10.707,0.008,0.0,0.0,0.0,2019-06-05 00:00:00,0
98,10.606,0.008,0.0,0.0,0.0,2019-06-05 01:00:00,1
99,10.534,0.008,0.0,0.0,0.0,2019-06-05 02:00:00,2
100,10.444,0.008,4.301,13.723,10.306,2019-06-05 03:00:00,3
101,11.334,0.008,77.581,166.938,907.743,2019-06-05 04:00:00,4
102,14.21,0.008,215.734,378.92,2155.078,2019-06-05 05:00:00,5
103,16.605,0.009,376.797,590.476,3041.076,2019-06-05 06:00:00,6
104,19.585,0.008,526.432,787.157,3428.557,2019-06-05 07:00:00,7
105,21.213,0.008,647.963,955.601,3576.752,2019-06-05 08:00:00,8
106,22.367,0.008,725.99,1084.315,3661.088,2019-06-05 09:00:00,9
107,22.821,0.008,754.032,1164.542,3404.497,2019-06-05 10:00:00,10
108,22.892,0.008,729.91,1190.836,3034.845,2019-06-05 11:00:00,11
109,22.452,0.008,667.721,1161.399,2315.9,2019-06-05 12:00:00,12
110,21.833,0.008,576.467,1078.253,1423.937,2019-06-05 13:00:00,13
111,21.479,0.008,462.904,947.07,1023.402,2019-06-05 14:00:00,14
112,21.445,0.009,343.444,776.809,887.487,2019-06-05 15:00:00,15
113,20.667,0.009,226.076,579.069,577.465,2019-06-05 16:00:00,16
114,18.917,0.01,127.034,367.34,309.176,2019-06-05 17:00:00,17
115,17.205,0.01,45.219,156.391,147.692,2019-06-05 18:00:00,18
116,16.035,0.01,4.195,16.999,0.0,2019-06-05 19:00:00,19
117,15.128,0.009,0.002,0.013,0.0,2019-06-05 20:00:00,20
118,14.393,0.009,0.0,0.0,0.0,2019-06-05 21:00:00,21
119,13.825,0.009,0.0,0.0,0.0,2019-06-05 22:00:00,22
120,13.537,0.009,0.0,0.0,0.0,2019-06-05 23:00:00,23
121,13.034,0.009,0.0,0.0,0.0,2019-06-06 00:00:00,0
122,12.666,0.009,0.0,0.0,0.0,2019-06-06 01:00:00,1
123,12.306,0.009,0.0,0.0,0.0,2019-06-06 02:00:00,2
124,11.845,0.009,2.724,14.433,0.0,2019-06-06 03:00:00,3
125,12.194,0.009,55.587,168.875,186.615,2019-06-06 04:00:00,4
126,12.989,0.009,166.777,380.625,775.959,2019-06-06 05:00:00,5
127,13.932,0.009,302.596,591.922,1179.541,2019-06-06 06:00:00,6
128,15.092,0.009,437.842,788.418,2469.473,2019-06-06 07:00:00,7
129,16.178,0.008,556.79,956.663,2460.94,2019-06-06 08:00:00,8
130,16.732,0.008,649.889,1085.232,2580.692,2019-06-06 09:00:00,9
131,16.978,0.008,705.271,1165.371,2557.167,2019-06-06 10:00:00,10
132,17.29,0.007,722.539,1191.629,2629.645,2019-06-06 11:00:00,11
133,17.997,0.007,706.445,1162.208,2831.143,2019-06-06 12:00:00,12
134,18.648,0.007,646.777,1079.167,2914.161,2019-06-06 13:00:00,13
135,19.013,0.008,550.073,948.122,2886.477,2019-06-06 14:00:00,14
136,18.872,0.008,428.975,778.03,2349.445,2019-06-06 15:00:00,15
137,18.427,0.008,296.378,580.509,2011.627,2019-06-06 16:00:00,16
138,17.608,0.009,166.432,369.0,1367.411,2019-06-06 17:00:00,17
139,15.554,0.01,57.241,158.228,558.398,2019-06-06 18:00:00,18
140,13.934,0.009,5.031,17.649,0.0,2019-06-06 19:00:00,19
141,13.235,0.008,0.003,0.018,0.0,2019-06-06 20:00:00,20
142,12.86,0.008,0.0,0.0,0.0,2019-06-06 21:00:00,21
143,12.588,0.008,0.0,0.0,0.0,2019-06-06 22:00:00,22
144,12.235,0.008,0.0,0.0,0.0,2019-06-06 23:00:00,23
145,11.788,0.008,0.0,0.0,0.0,2019-06-07 00:00:00,0
146,11.238,0.008,0.0,0.0,0.0,2019-06-07 01:00:00,1
147,10.675,0.008,0.0,0.0,0.0,2019-06-07 02:00:00,2
148,10.372,0.008,4.698,15.122,4.514,2019-06-07 03:00:00,3
149,11.035,0.008,69.21,170.698,250.086,2019-06-07 04:00:00,4
150,11.814,0.009,179.354,382.22,386.657,2019-06-07 05:00:00,5
151,13.254,0.009,303.677,593.316,683.217,2019-06-07 06:00:00,6
152,15.545,0.009,437.021,789.572,1395.388,2019-06-07 07:00:00,7
153,18.343,0.009,569.215,957.649,2743.871,2019-06-07 08:00:00,8
154,20.61,0.009,676.376,1086.081,3661.142,2019-06-07 09:00:00,9
155,22.025,0.009,746.734,1166.143,3828.055,2019-06-07 10:00:00,10
156,22.894,0.009,768.766,1192.351,3806.097,2019-06-07 11:00:00,11
157,23.049,0.009,738.72,1162.986,3481.993,2019-06-07 12:00:00,12
158,22.681,0.009,662.626,1080.014,2968.764,2019-06-07 13:00:00,13
159,22.107,0.009,563.278,949.095,2455.784,2019-06-07 14:00:00,14
160,21.55,0.009,441.796,779.188,2185.031,2019-06-07 15:00:00,15
161,20.472,0.009,302.943,581.859,1167.665,2019-06-07 16:00:00,16
162,19.23,0.01,165.364,370.56,852.397,2019-06-07 17:00:00,17
163,16.551,0.01,58.085,159.96,298.692,2019-06-07 18:00:00,18
164,14.224,0.01,5.784,18.275,0.0,2019-06-07 19:00:00,19
165,13.385,0.009,0.005,0.023,0.0,2019-06-07 20:00:00,20
166,12.955,0.009,0.0,0.0,0.0,2019-06-07 21:00:00,21
167,12.581,0.009,0.0,0.0,0.0,2019-06-07 22:00:00,22
168,11.981,0.009,0.0,0.0,0.0,2019-06-07 23:00:00,23
169,11.164,0.009,0.0,0.0,0.0,2019-06-08 00:00:00,0
170,10.379,0.009,0.0,0.0,0.0,2019-06-08 01:00:00,1
171,9.916,0.008,0.0,0.0,0.0,2019-06-08 02:00:00,2
172,9.528,0.008,5.198,15.788,25.722,2019-06-08 03:00:00,3
173,11.005,0.009,76.102,172.407,1108.698,2019-06-08 04:00:00,4
174,14.107,0.009,205.498,383.715,2282.172,2019-06-08 05:00:00,5
175,16.773,0.009,361.039,594.589,2907.304,2019-06-08 06:00:00,6
176,19.041,0.009,519.261,790.649,3296.253,2019-06-08 07:00:00,7
177,20.623,0.009,658.188,958.568,3507.815,2019-06-08 08:00:00,8
178,21.858,0.009,764.596,1086.877,3604.692,2019-06-08 09:00:00,9
179,22.795,0.009,826.319,1166.853,3630.172,2019-06-08 10:00:00,10
180,23.33,0.009,842.749,1193.055,3557.142,2019-06-08 11:00:00,11
181,23.443,0.009,808.448,1163.681,3367.145,2019-06-08 12:00:00,12
182,23.273,0.009,712.757,1080.794,3075.002,2019-06-08 13:00:00,13
183,22.854,0.009,572.764,950.001,2663.719,2019-06-08 14:00:00,14
184,22.322,0.009,420.41,780.264,2293.459,2019-06-08 15:00:00,15
185,21.459,0.009,275.925,583.116,1883.214,2019-06-08 16:00:00,16
186,19.82,0.01,144.931,372.019,1025.561,2019-06-08 17:00:00,17
187,16.992,0.011,48.887,161.58,323.474,2019-06-08 18:00:00,18
188,14.932,0.01,5.007,18.875,0.0,2019-06-08 19:00:00,19
189,13.991,0.009,0.006,0.029,0.0,2019-06-08 20:00:00,20
190,13.202,0.009,0.0,0.0,0.0,2019-06-08 21:00:00,21
191,12.668,0.009,0.0,0.0,0.0,2019-06-08 22:00:00,22
192,12.439,0.009,0.0,0.0,0.0,2019-06-08 23:00:00,23
193,12.221,0.009,0.0,0.0,0.0,2019-06-09 00:00:00,0
194,11.954,0.009,0.0,0.0,0.0,2019-06-09 01:00:00,1
195,11.316,0.009,0.0,0.0,0.0,2019-06-09 02:00:00,2
196,10.891,0.009,3.713,16.427,9.346,2019-06-09 03:00:00,3
197,11.9,0.009,53.415,173.998,462.768,2019-06-09 04:00:00,4
198,13.307,0.01,151.528,385.109,851.644,2019-06-09 05:00:00,5
199,14.71,0.01,272.19,595.777,1357.26,2019-06-09 06:00:00,6
200,17.031,0.01,398.691,791.667,2108.993,2019-06-09 07:00:00,7
201,19.482,0.01,496.667,959.413,2630.132,2019-06-09 08:00:00,8
202,20.993,0.009,563.332,1087.598,2958.145,2019-06-09 09:00:00,9
203,21.46,0.009,589.249,1167.483,2980.17,2019-06-09 10:00:00,10
204,21.289,0.009,557.734,1193.654,2595.074,2019-06-09 11:00:00,11
205,20.444,0.01,502.022,1164.323,1670.771,2019-06-09 12:00:00,12
206,19.341,0.01,439.265,1081.513,1041.248,2019-06-09 13:00:00,13
207,18.623,0.01,357.769,950.837,749.487,2019-06-09 14:00:00,14
208,18.054,0.01,273.212,781.246,496.632,2019-06-09 15:00:00,15
209,17.489,0.01,180.561,584.271,312.721,2019-06-09 16:00:00,16
210,16.782,0.011,101.84,373.371,147.125,2019-06-09 17:00:00,17
211,15.949,0.011,38.328,163.092,30.969,2019-06-09 18:00:00,18
212,15.082,0.011,4.315,19.444,0.0,2019-06-09 19:00:00,19
213,14.698,0.01,0.007,0.035,0.0,2019-06-09 20:00:00,20
214,14.414,0.01,0.0,0.0,0.0,2019-06-09 21:00:00,21
215,14.131,0.01,0.0,0.0,0.0,2019-06-09 22:00:00,22
216,13.875,0.01,0.0,0.0,0.0,2019-06-09 23:00:00,23
217,13.806,0.01,0.0,0.0,0.0,2019-06-10 00:00:00,0
218,13.587,0.01,0.0,0.0,0.0,2019-06-10 01:00:00,1
219,13.094,0.009,0.0,0.0,0.0,2019-06-10 02:00:00,2
220,12.711,0.009,4.881,17.036,0.0,2019-06-10 03:00:00,3
221,12.946,0.009,66.357,175.479,278.19,2019-06-10 04:00:00,4
222,14.021,0.01,188.052,386.402,953.482,2019-06-10 05:00:00,5
223,16.133,0.01,342.672,596.881,2262.981,2019-06-10 06:00:00,6
224,18.7,0.01,499.464,792.585,2899.652,2019-06-10 07:00:00,7
225,20.658,0.009,633.384,960.189,3295.7,2019-06-10 08:00:00,8
226,21.893,0.009,729.831,1088.262,3447.883,2019-06-10 09:00:00,9
227,22.724,0.009,775.349,1168.072,3448.523,2019-06-10 10:00:00,10
228,22.971,0.009,762.502,1194.226,3111.746,2019-06-10 11:00:00,11
229,22.847,0.009,696.675,1164.907,2650.631,2019-06-10 12:00:00,12
230,22.391,0.009,607.873,1082.172,2065.764,2019-06-10 13:00:00,13
231,21.824,0.009,497.463,951.606,1566.529,2019-06-10 14:00:00,14
232,21.12,0.01,374.669,782.153,1056.212,2019-06-10 15:00:00,15
233,20.397,0.01,252.345,585.356,792.308,2019-06-10 16:00:00,16
234,19.395,0.011,140.982,374.619,398.097,2019-06-10 17:00:00,17
235,17.572,0.011,48.745,164.494,104.244,2019-06-10 18:00:00,18
236,16.681,0.01,4.231,19.983,0.0,2019-06-10 19:00:00,19
237,16.5,0.01,0.008,0.042,0.0,2019-06-10 20:00:00,20
238,16.139,0.01,0.0,0.0,0.0,2019-06-10 21:00:00,21
239,15.287,0.01,0.0,0.0,0.0,2019-06-10 22:00:00,22
240,14.161,0.01,0.0,0.0,0.0,2019-06-10 23:00:00,23
241,13.26,0.01,0.0,0.0,0.0,2019-06-11 00:00:00,0
242,12.554,0.01,0.0,0.0,0.0,2019-06-11 01:00:00,1
243,12.088,0.01,0.0,0.0,0.0,2019-06-11 02:00:00,2
244,11.829,0.009,3.961,17.61,3.141,2019-06-11 03:00:00,3
245,13.308,0.01,60.597,176.845,344.128,2019-06-11 04:00:00,4
246,15.25,0.01,171.122,387.588,933.748,2019-06-11 05:00:00,5
247,17.408,0.01,313.674,597.885,1625.957,2019-06-11 06:00:00,6
248,19.339,0.01,457.75,793.439,2138.99,2019-06-11 07:00:00,7
249,20.145,0.01,566.598,960.891,2055.711,2019-06-11 08:00:00,8
250,20.302,0.01,610.9,1088.861,1860.637,2019-06-11 09:00:00,9
251,20.046,0.01,598.145,1168.605,1589.246,2019-06-11 10:00:00,10
252,19.55,0.01,547.96,1194.734,1282.529,2019-06-11 11:00:00,11
253,19.131,0.01,495.351,1165.453,1081.857,2019-06-11 12:00:00,12
254,18.815,0.01,441.556,1082.73,872.671,2019-06-11 13:00:00,13
255,18.4,0.01,363.599,952.306,605.252,2019-06-11 14:00:00,14
256,18.5,0.01,277.296,782.988,467.142,2019-06-11 15:00:00,15
257,18.649,0.011,195.962,586.333,406.931,2019-06-11 16:00:00,16
258,17.675,0.011,120.463,375.763,261.107,2019-06-11 17:00:00,17
259,16.158,0.011,48.628,165.78,125.858,2019-06-11 18:00:00,18
260,14.769,0.011,6.051,20.486,0.0,2019-06-11 19:00:00,19
261,14.252,0.011,0.011,0.049,0.0,2019-06-11 20:00:00,20
262,13.914,0.01,0.0,0.0,0.0,2019-06-11 21:00:00,21
263,13.529,0.01,0.0,0.0,0.0,2019-06-11 22:00:00,22
264,13.164,0.01,0.0,0.0,0.0,2019-06-11 23:00:00,23
265,12.704,0.01,0.0,0.0,0.0,2019-06-12 00:00:00,0
266,12.349,0.01,0.0,0.0,0.0,2019-06-12 01:00:00,1
267,12.095,0.01,0.0,0.0,0.0,2019-06-12 02:00:00,2
268,11.891,0.01,3.528,18.148,0.0,2019-06-12 03:00:00,3
269,12.648,0.01,55.422,178.095,241.409,2019-06-12 04:00:00,4
270,14.077,0.01,164.025,388.673,874.167,2019-06-12 05:00:00,5
271,15.44,0.011,298.44,598.809,1509.213,2019-06-12 06:00:00,6
272,17.869,0.011,438.429,794.21,2843.654,2019-06-12 07:00:00,7
273,20.402,0.01,578.278,961.518,3424.324,2019-06-12 08:00:00,8
274,21.586,0.01,682.0,1089.38,3328.637,2019-06-12 09:00:00,9
275,22.199,0.01,727.079,1169.075,3076.078,2019-06-12 10:00:00,10
276,22.648,0.01,726.556,1195.183,3005.681,2019-06-12 11:00:00,11
277,23.148,0.01,687.402,1165.906,3088.758,2019-06-12 12:00:00,12
278,22.915,0.01,610.065,1083.273,2526.346,2019-06-12 13:00:00,13
279,22.546,0.01,506.638,952.928,2115.522,2019-06-12 14:00:00,14
280,22.323,0.01,395.239,783.732,1792.724,2019-06-12 15:00:00,15
281,21.977,0.011,272.383,587.206,1486.598,2019-06-12 16:00:00,16
282,20.735,0.011,149.308,376.805,876.117,2019-06-12 17:00:00,17
283,18.038,0.012,51.768,166.955,228.194,2019-06-12 18:00:00,18
284,16.045,0.011,4.938,20.952,0.0,2019-06-12 19:00:00,19
285,15.809,0.011,0.009,0.056,0.0,2019-06-12 20:00:00,20
286,15.584,0.011,0.0,0.0,0.0,2019-06-12 21:00:00,21
287,15.112,0.011,0.0,0.0,0.0,2019-06-12 22:00:00,22
288,14.725,0.011,0.0,0.0,0.0,2019-06-12 23:00:00,23
289,14.3,0.011,0.0,0.0,0.0,2019-06-13 00:00:00,0
290,13.978,0.011,0.0,0.0,0.0,2019-06-13 01:00:00,1
291,14.266,0.011,0.0,0.0,0.0,2019-06-13 02:00:00,2
292,14.6,0.011,3.77,18.646,0.0,2019-06-13 03:00:00,3
293,15.049,0.011,45.86,179.228,122.854,2019-06-13 04:00:00,4
294,15.61,0.011,119.453,389.659,227.247,2019-06-13 05:00:00,5
295,16.049,0.011,219.274,599.631,397.756,2019-06-13 06:00:00,6
296,16.717,0.011,331.911,794.889,738.161,2019-06-13 07:00:00,7
297,17.736,0.011,445.43,962.093,1172.595,2019-06-13 08:00:00,8
298,19.007,0.011,516.12,1089.844,1468.973,2019-06-13 09:00:00,9
299,20.06,0.011,539.958,1169.481,1704.748,2019-06-13 10:00:00,10
300,21.218,0.011,553.253,1195.571,2025.961,2019-06-13 11:00:00,11
301,21.563,0.011,515.254,1166.336,1534.455,2019-06-13 12:00:00,12
302,21.253,0.011,425.278,1083.745,1034.042,2019-06-13 13:00:00,13
303,21.431,0.011,314.126,953.46,1162.233,2019-06-13 14:00:00,14
304,20.767,0.011,218.881,784.378,584.494,2019-06-13 15:00:00,15
305,19.564,0.011,141.405,588.012,203.717,2019-06-13 16:00:00,16
306,18.316,0.011,80.388,377.736,97.497,2019-06-13 17:00:00,17
307,17.212,0.011,33.896,168.02,19.808,2019-06-13 18:00:00,18
308,16.247,0.011,4.137,21.38,0.0,2019-06-13 19:00:00,19
309,15.592,0.011,0.008,0.062,0.0,2019-06-13 20:00:00,20
310,15.153,0.01,0.0,0.0,0.0,2019-06-13 21:00:00,21
311,14.207,0.01,0.0,0.0,0.0,2019-06-13 22:00:00,22
312,13.698,0.01,0.0,0.0,0.0,2019-06-13 23:00:00,23
313,13.046,0.01,0.0,0.0,0.0,2019-06-14 00:00:00,0
314,12.406,0.009,0.0,0.0,0.0,2019-06-14 01:00:00,1
315,11.886,0.009,0.0,0.0,0.0,2019-06-14 02:00:00,2
316,11.538,0.009,2.914,19.1,4.101,2019-06-14 03:00:00,3
317,12.354,0.009,46.847,180.249,389.633,2019-06-14 04:00:00,4
318,13.38,0.009,139.685,390.525,1016.262,2019-06-14 05:00:00,5
319,15.006,0.009,267.705,600.373,2004.105,2019-06-14 06:00:00,6
320,17.812,0.009,405.024,795.486,3071.972,2019-06-14 07:00:00,7
321,20.071,0.009,503.092,962.581,3340.95,2019-06-14 08:00:00,8
322,21.084,0.009,556.33,1090.26,3422.727,2019-06-14 09:00:00,9
323,21.532,0.009,552.161,1169.86,3264.533,2019-06-14 10:00:00,10
324,21.285,0.008,516.075,1195.898,2798.099,2019-06-14 11:00:00,11
325,20.695,0.008,471.842,1166.669,2397.236,2019-06-14 12:00:00,12
326,19.083,0.008,417.871,1084.153,1124.2,2019-06-14 13:00:00,13
327,18.149,0.008,353.201,953.948,555.308,2019-06-14 14:00:00,14
328,17.09,0.008,275.015,784.979,313.163,2019-06-14 15:00:00,15
329,15.712,0.008,194.684,588.718,172.797,2019-06-14 16:00:00,16
330,14.407,0.008,115.287,378.571,75.239,2019-06-14 17:00:00,17
331,13.163,0.009,48.126,168.965,14.423,2019-06-14 18:00:00,18
332,12.002,0.008,6.825,21.767,0.0,2019-06-14 19:00:00,19
333,10.924,0.008,0.015,0.069,0.0,2019-06-14 20:00:00,20
334,10.057,0.008,0.0,0.0,0.0,2019-06-14 21:00:00,21
335,9.415,0.008,0.0,0.0,0.0,2019-06-14 22:00:00,22
336,8.973,0.008,0.0,0.0,0.0,2019-06-14 23:00:00,23
337,8.634,0.007,0.0,0.0,0.0,2019-06-15 00:00:00,0
338,8.284,0.007,0.0,0.0,0.0,2019-06-15 01:00:00,1
339,7.932,0.007,0.0,0.0,0.0,2019-06-15 02:00:00,2
340,7.575,0.007,4.042,19.511,0.0,2019-06-15 03:00:00,3
341,7.39,0.007,52.952,181.153,115.218,2019-06-15 04:00:00,4
342,7.573,0.007,158.743,391.298,557.764,2019-06-15 05:00:00,5
343,8.588,0.006,307.721,601.02,1521.074,2019-06-15 06:00:00,6
344,10.245,0.006,458.296,796.011,2490.221,2019-06-15 07:00:00,7
345,11.951,0.006,600.847,963.002,3274.822,2019-06-15 08:00:00,8
346,13.539,0.006,713.447,1090.613,3579.12,2019-06-15 09:00:00,9
347,14.881,0.006,789.025,1170.141,3743.237,2019-06-15 10:00:00,10
348,15.882,0.006,815.714,1196.194,3807.901,2019-06-15 11:00:00,11
349,16.581,0.006,796.479,1166.961,3828.235,2019-06-15 12:00:00,12
350,16.97,0.006,734.407,1084.489,3764.638,2019-06-15 13:00:00,13
351,17.03,0.006,633.658,954.371,3642.574,2019-06-15 14:00:00,14
352,16.721,0.006,504.891,785.477,3432.172,2019-06-15 15:00:00,15
353,15.984,0.006,360.766,589.321,3080.77,2019-06-15 16:00:00,16
354,14.758,0.007,215.043,379.298,2483.432,2019-06-15 17:00:00,17
355,11.847,0.007,83.012,169.797,1232.291,2019-06-15 18:00:00,18
356,8.811,0.007,8.163,22.111,3.317,2019-06-15 19:00:00,19
357,7.996,0.007,0.012,0.075,0.0,2019-06-15 20:00:00,20
358,7.339,0.007,0.0,0.0,0.0,2019-06-15 21:00:00,21
359,6.74,0.006,0.0,0.0,0.0,2019-06-15 22:00:00,22
360,6.094,0.006,0.0,0.0,0.0,2019-06-15 23:00:00,23
361,5.419,0.006,0.0,0.0,0.0,2019-06-16 00:00:00,0
362,4.508,0.006,0.0,0.0,0.0,2019-06-16 01:00:00,1
363,3.84,0.006,0.0,0.0,0.0,2019-06-16 02:00:00,2
364,3.474,0.006,5.794,19.874,78.913,2019-06-16 03:00:00,3
365,5.655,0.006,79.617,181.941,1606.18,2019-06-16 04:00:00,4
366,8.104,0.006,217.066,391.967,2794.182,2019-06-16 05:00:00,5
367,10.727,0.006,373.923,601.567,3408.265,2019-06-16 06:00:00,6
368,12.886,0.006,533.986,796.462,3749.31,2019-06-16 07:00:00,7
369,14.772,0.006,679.183,963.367,3911.215,2019-06-16 08:00:00,8
