Time_solar,Temperature©,Humidity ,Ground Radiation Intensity (W/m^2),Upper Atmosphere Radiation Intensity (W/m^2),PV Generation (KW),timestamp,hour,Date - Time ,Time_wind,Air Density,Wind Speed ,Power Generation ,clearness_index_kt,wind_power_coefficient_cp,complementarity_index,total_renewable_power,renewable_capacity_factor,solar_efficiency,wind_power_per_speed,day_of_week,day_of_year,month,week_of_year,hour_sin,hour_cos,day_sin,day_cos,solar_lag_1,solar_lag_2,solar_lag_3,solar_lag_6,solar_lag_12,solar_lag_24,wind_lag_1,wind_lag_2,wind_lag_3,wind_lag_6,wind_lag_12,wind_lag_24,solar_rolling_mean_6h,solar_rolling_std_6h,wind_rolling_mean_6h,wind_rolling_std_6h,solar_rate_of_change,solar_volatility,wind_rate_of_change,wind_volatility,total_rate_of_change,total_volatility
913,18.829,0.014,0.0,0.0,0.0,2019-07-09 00:00:00,0.0,,913,1.13,6.063,1138.967,0.0,0.593,0.7315636763474906,1138.967,0.13756216593406,0.0,187.85532115201698,1,190,7,28,0.0,1.0,-0.12874817745258066,-0.99167731989929,0.0,0.0,0.0,243.172,2242.822,0.0,1127.34,969.942,758.844,187.372,237.406,935.883,0.0,0.00010784871738705855,810.5576666666666,328.1425626831411,0.0,0.0,11.62700000000018,11.62700000000018,11.62700000000018,11.62700000000018
914,18.496,0.013,0.0,0.0,0.0,2019-07-09 01:00:00,1.0,,914,1.127,5.796,1002.2,0.0,0.593,0.7637974730044463,1002.2,0.1210437200543255,0.0,172.91232351409187,1,190,7,28,0.25881904510252074,0.9659258262890683,-0.12874817745258066,-0.99167731989929,0.0,0.0,0.0,0.0,2064.481,0.0,1138.967,1127.34,969.942,337.417,393.59,1055.437,0.0,0.00010784871738705855,921.3548333333333,235.62526513292073,0.0,0.0,-136.76700000000005,136.76700000000005,-136.76700000000005,136.76700000000005
915,18.153,0.013,0.0,0.0,0.0,2019-07-09 02:00:00,2.0,,915,1.124,5.489,846.27,0.0,0.593,0.8005476825778016,846.27,0.10221080519893637,0.0,154.17559588712044,1,190,7,28,0.49999999999999994,0.8660254037844387,-0.12874817745258066,-0.99167731989929,0.0,0.0,0.0,0.0,2298.879,0.0,1002.2,1138.967,1127.34,530.836,387.547,1142.405,0.0,0.00010784871738705855,973.9271666666667,151.09334827238158,0.0,0.0,-155.93000000000006,155.93000000000006,-155.93000000000006,155.93000000000006
916,17.675,0.013,3.114,14.363,0.254,2019-07-09 03:00:00,3.0,,916,1.121,5.333,774.211,0.0,0.593,0.8175937604634389,774.465,0.09353834030320614,0.0,145.1736086304878,1,190,7,28,0.7071067811865476,0.7071067811865476,-0.12874817745258066,-0.99167731989929,0.0,0.0,0.0,0.0,2223.691,0.0,846.27,1002.2,1138.967,758.844,313.548,1246.615,0.04233333333295438,0.10369512186173979,976.4883333333333,146.7872069747878,0.254,0.254,-72.05899999999997,72.05899999999997,-71.80499999999995,71.80499999999995
917,18.345,0.013,55.295,168.077,448.38,2019-07-09 04:00:00,4.0,,917,1.119,4.984,625.98,0.0,0.593,0.9635428348667483,1074.3600000000001,0.12975906114305044,1.0,125.5978881224141,1,190,7,28,0.8660254037844386,0.5000000000000001,-0.12874817745258066,-0.99167731989929,0.254,0.0,0.0,0.0,1797.567,75.092,774.211,846.27,1002.2,969.942,226.276,1119.911,74.77233333333295,183.02965766421065,919.1613333333335,205.34232312862144,448.126,448.126,-148.231,148.231,299.8950000000001,299.8950000000001
918,20.694,0.014,163.706,378.889,1281.696,2019-07-09 05:00:00,5.0,,918,1.118,3.173,112.775,0.0,0.593,0.7090671691138395,1394.471,0.16842143020143216,1.0,35.54206254583595,1,190,7,28,0.9659258262890683,0.25881904510252074,-0.12874817745258066,-0.99167731989929,448.38,0.254,0.0,0.0,948.062,260.048,625.98,774.211,846.27,1127.34,152.188,639.693,288.3883333333329,518.6101311226745,750.0671666666667,359.49711722538075,833.3159999999999,833.3159999999999,-513.205,513.205,320.1109999999999,320.1109999999999
919,22.649,0.014,303.598,589.319,2070.89,2019-07-09 06:00:00,6.0,,919,1.117,1.761,3.185,0.0,0.593,0.4877330382889067,2074.075,0.250502647846413,1.0,1.8086304323506917,1,190,7,28,1.0,6.123233995736766e-17,-0.12874817745258066,-0.99167731989929,1281.696,448.38,0.254,0.0,243.172,511.638,112.775,625.98,774.211,1138.967,187.372,255.825,633.5366666666663,863.0367859327184,560.7701666666667,409.33620698169267,789.194,789.194,-109.59,109.59,679.6039999999998,679.6039999999998
920,24.828,0.014,428.577,784.958,2282.946,2019-07-09 07:00:00,7.0,,920,1.117,1.999,7.861,1.0,0.593,0.436302869842807,2290.807,0.27667910717071365,1.0,3.9324642659008173,1,190,7,28,0.9659258262890683,-0.25881904510252063,-0.12874817745258066,-0.99167731989929,2070.89,1281.696,448.38,0.0,0.0,585.751,3.185,112.775,625.98,1002.2,337.417,224.556,1014.0276666666663,1017.320451357917,395.047,395.94037246483515,212.05600000000004,212.05600000000004,4.676,4.676,216.73199999999997,216.73199999999997
921,26.145,0.014,519.168,952.527,2455.706,2019-07-09 08:00:00,8.0,,921,1.118,2.603,40.962,0.7595727860137927,0.593,0.4013067425805006,2496.668,0.30154258876530904,1.0,15.73645188764814,1,190,7,28,0.8660254037844387,-0.4999999999999998,-0.12874817745258066,-0.99167731989929,2282.946,2070.89,1281.696,0.0,0.0,695.366,7.861,3.185,112.775,846.27,530.836,246.885,1423.3119999999997,1021.7442751217197,260.829,345.6967037997215,172.76000000000022,172.76000000000022,33.101000000000006,33.101000000000006,205.86100000000033,205.86100000000033
922,27.113,0.014,580.921,1080.567,2649.153,2019-07-09 09:00:00,9.0,,922,1.12,3.355,145.127,0.6009848983302266,0.593,0.3779345137598965,2794.2799999999997,0.33748757341189445,1.0,43.25691706202174,1,190,7,28,0.7071067811865476,-0.7071067811865475,-0.12874817745258066,-0.99167731989929,2455.706,2282.946,2070.89,0.254,0.0,923.8,40.962,7.861,3.185,774.211,758.844,209.071,1864.795166666666,839.9945935465146,155.98166666666668,237.23370339279165,193.44699999999966,193.44699999999966,104.165,104.165,297.6119999999996,297.6119999999996
923,27.667,0.014,613.187,1160.359,2687.155,2019-07-09 10:00:00,10.0,,923,1.123,4.103,323.313,0.5179571019963956,0.593,0.4105159442187315,3010.4680000000003,0.3635983294996061,1.0,78.79915213279256,1,190,7,28,0.49999999999999994,-0.8660254037844387,-0.12874817745258066,-0.99167731989929,2649.153,2455.706,2282.946,448.38,0.0,1675.916,145.127,40.962,7.861,625.98,969.942,67.499,2237.924333333333,522.0433137105326,105.53716666666666,121.02281307653959,38.00200000000041,38.00200000000041,178.18599999999998,178.18599999999998,216.18800000000056,216.18800000000056
924,27.733,0.014,612.972,1186.447,2503.562,2019-07-09 11:00:00,11.0,,924,1.126,4.63,495.371,0.464224806421162,0.593,0.49654840813266243,2998.933,0.36220515517229945,1.0,106.99155356553918,1,190,7,28,0.258819045102521,-0.9659258262890682,-0.12874817745258066,-0.99167731989929,2687.155,2649.153,2455.706,1281.696,0.0,2525.811,323.313,145.127,40.962,112.775,1127.34,56.705,2441.568666666666,232.38363300343056,169.30316666666667,200.3766559601169,-183.5930000000003,183.5930000000003,172.058,172.058,-11.53500000000031,11.53500000000031
925,27.488,0.015,575.247,1157.06,2139.785,2019-07-09 12:00:00,12.0,,925,1.13,5.007,635.16,0.42080980217936365,0.593,0.6196122217232984,2774.9449999999997,0.33515233061878885,1.0,126.85437849922538,1,190,7,28,1.2246467991473532e-16,-1.0,-0.12874817745258066,-0.99167731989929,2503.562,2687.155,2649.153,2070.89,0.0,2242.822,495.371,323.313,145.127,3.185,1138.967,237.406,2453.051166666666,211.13521030224464,274.6323333333333,254.4075333127128,-363.77700000000004,363.77700000000004,139.789,139.789,-223.98800000000028,223.98800000000028
926,27.08,0.015,497.133,1074.169,1686.15,2019-07-09 13:00:00,13.0,,926,1.133,5.263,743.423,0.37649594221362725,0.593,0.7575062111533688,2429.5730000000003,0.2934389882893113,1.0,141.25458079905363,1,190,7,28,-0.2588190451025208,-0.9659258262890683,-0.12874817745258066,-0.99167731989929,2139.785,2503.562,2687.155,2282.946,0.0,2064.481,635.16,495.371,323.313,7.861,1002.2,393.59,2353.5851666666663,380.19234761338015,397.22600000000006,276.41941583613914,-453.63499999999976,453.63499999999976,108.26300000000003,108.26300000000003,-345.3719999999994,345.3719999999994
927,26.313,0.015,403.739,943.434,1017.011,2019-07-09 14:00:00,14.0,,927,1.137,5.343,779.14,0.3410370448214373,0.593,0.9316886608858045,1796.1509999999998,0.21693554062991097,1.0,145.82441590409584,1,190,7,28,-0.4999999999999997,-0.8660254037844388,-0.12874817745258066,-0.99167731989929,1686.15,2139.785,2503.562,2455.706,0.0,2298.879,743.423,635.16,495.371,40.962,846.27,387.547,2113.8026666666665,656.3168534300135,520.2556666666667,249.06020945759101,-669.1390000000001,669.1390000000001,35.716999999999985,35.716999999999985,-633.4220000000005,633.4220000000005
928,25.506,0.015,301.096,773.748,618.13,2019-07-09 15:00:00,15.0,,928,1.14,5.32,772.616,0.31149527895813356,0.593,0.9710349151367642,1390.746,0.16797153212000895,1.0,145.2285441299729,1,190,7,28,-0.7071067811865471,-0.7071067811865479,-0.12874817745258066,-0.99167731989929,1017.011,1686.15,2139.785,2649.153,0.254,2223.691,779.14,743.423,635.16,145.127,774.211,313.548,1775.298833333333,826.6422123031066,624.8371666666667,183.0275498971648,-398.881,398.881,-6.524000000000001,6.524000000000001,-405.40499999999975,405.40499999999975
929,24.413,0.015,201.165,576.658,332.7,2019-07-09 16:00:00,16.0,,929,1.143,5.305,766.007,0.29431602005220775,0.593,0.9018835233479316,1098.7069999999999,0.132699643314436,1.0,144.393375232163,1,190,7,28,-0.8660254037844385,-0.5000000000000004,-0.12874817745258066,-0.99167731989929,618.13,1017.011,1686.15,2687.155,448.38,1797.567,772.616,779.14,743.423,323.313,625.98,226.276,1382.8896666666662,865.1458532004156,698.6194999999999,112.99957751554862,-285.43,285.43,-6.609000000000037,6.609000000000037,-292.0390000000002,292.0390000000002
930,23.025,0.016,110.474,365.605,127.962,2019-07-09 17:00:00,17.0,,930,1.146,5.852,1026.369,0.3122448849505575,0.593,0.7898010071709726,1154.331,0.1394177992556671,1.0,175.38770071980505,1,190,7,28,-0.9659258262890683,-0.25881904510252063,-0.12874817745258066,-0.99167731989929,332.7,618.13,1017.011,2503.562,1281.696,948.062,766.007,772.616,779.14,495.371,112.775,152.188,986.956333333333,790.0309461976005,787.1191666666667,128.81083695931474,-204.738,204.738,260.36199999999997,260.36199999999997,55.624000000000024,55.624000000000024
931,21.655,0.016,37.639,155.305,17.298,2019-07-09 18:00:00,18.0,,931,1.148,6.736,1540.743,1.0,0.593,0.6411566930912491,1558.041,0.18817708904127053,0.4595764908850795,228.73259668459076,1,190,7,28,-1.0,-1.8369701987210297e-16,-0.12874817745258066,-0.99167731989929,127.962,332.7,618.13,2139.785,2070.89,243.172,1026.369,766.007,772.616,635.16,3.185,187.372,633.2084999999996,629.4668618657458,938.0496666666667,313.41294084427847,-110.664,110.664,514.374,514.374,403.71000000000004,403.71000000000004
932,20.776,0.015,3.521,16.726,0.0,2019-07-09 19:00:00,19.0,,932,1.151,7.455,2006.092,0.0,0.593,0.5271961686434201,2006.092,0.24229179649892432,0.0,269.0934582034261,1,190,7,28,-0.9659258262890684,0.2588190451025203,-0.12874817745258066,-0.99167731989929,17.298,127.962,332.7,1686.15,2282.946,0.0,1540.743,1026.369,766.007,743.423,7.861,337.417,352.18349999999964,399.8898721487084,1148.4945,515.4126650747851,-17.298,17.298,465.34900000000016,465.34900000000016,448.05100000000016,448.05100000000016
933,20.38,0.014,0.001,0.012,0.0,2019-07-09 20:00:00,20.0,,933,1.153,7.639,2137.991,0.0,0.593,0.49610968180627535,2137.991,0.2582222950335935,0.0,279.87835058537104,1,190,7,28,-0.8660254037844386,0.5000000000000001,-0.12874817745258066,-0.99167731989929,0.0,17.298,127.962,1017.011,2455.706,0.0,2006.092,1540.743,1026.369,779.14,40.962,530.836,182.68166666666627,248.68129528832142,1374.9696666666666,610.4401111885253,0.0,0.0,131.8989999999999,131.8989999999999,131.8989999999999,131.8989999999999
934,20.0,0.014,0.0,0.0,0.0,2019-07-09 21:00:00,21.0,,934,1.153,7.347,1937.251,0.0,0.593,0.5434208924120302,1937.251,0.23397731762019766,0.0,263.67915289517447,1,190,7,28,-0.7071067811865477,0.7071067811865474,-0.12874817745258066,-0.99167731989929,0.0,0.0,17.298,618.13,2649.153,0.0,2137.991,2006.092,1540.743,772.616,145.127,758.844,79.65999999999961,133.6326985793927,1569.0755,563.9953116123329,0.0,0.0,-200.74,200.74,-200.74,200.74
935,19.647,0.014,0.0,0.0,0.0,2019-07-09 22:00:00,22.0,,935,1.15,6.979,1689.503,0.0,0.593,0.6018111375308632,1689.503,0.2040548075862533,0.0,242.0837882098025,1,190,7,28,-0.5000000000000004,0.8660254037844384,-0.12874817745258066,-0.99167731989929,0.0,0.0,0.0,332.7,2687.155,0.0,1937.251,2137.991,2006.092,766.007,323.313,969.942,24.20999999999962,51.29668536670686,1722.9915,404.44938232897863,0.0,0.0,-247.74800000000005,247.74800000000005,-247.74800000000005,247.74800000000005
936,19.401,0.014,0.0,0.0,0.0,2019-07-09 23:00:00,23.0,,936,1.145,6.826,1595.051,0.0,0.593,0.6240719647906756,1595.051,0.19264708313347828,0.0,233.67283421142187,1,190,7,28,-0.25881904510252157,0.9659258262890681,-0.12874817745258066,-0.99167731989929,0.0,0.0,0.0,127.962,2503.562,0.0,1689.503,1937.251,2137.991,1026.369,495.371,1127.34,2.8829999999996208,7.0618789292195325,1817.7718333333332,242.93312200883383,0.0,0.0,-94.452,94.452,-94.452,94.452
937,19.099,0.014,0.0,0.0,0.0,2019-07-10 00:00:00,0.0,,937,1.139,6.544,1416.519,0.0,0.593,0.6661491046325936,1416.519,0.17108434373142395,0.0,216.46069430612863,2,191,7,28,0.0,1.0,-0.14579919691987442,-0.9893142039703664,0.0,0.0,0.0,17.298,2139.785,0.0,1595.051,1689.503,1937.251,1540.743,635.16,1138.967,0.0,0.00010468907954487863,1797.0678333333333,274.5066253877289,0.0,0.0,-178.53199999999993,178.53199999999993,-178.53199999999993,178.53199999999993
938,18.767,0.013,0.0,0.0,0.0,2019-07-10 01:00:00,1.0,,938,1.134,6.306,1276.001,0.0,0.593,0.6992669520566219,1276.001,0.15411285954204687,0.0,202.34709762970223,2,191,7,28,0.25881904510252074,0.9659258262890683,-0.14579919691987442,-0.9893142039703664,0.0,0.0,0.0,0.0,1686.15,0.0,1416.519,1595.051,1689.503,2006.092,743.423,1002.2,0.0,0.00010468907954487863,1675.3860000000002,321.16978938809336,0.0,0.0,-140.51800000000003,140.51800000000003,-140.51800000000003,140.51800000000003
939,18.417,0.013,0.0,0.0,0.0,2019-07-10 02:00:00,2.0,,939,1.131,6.069,1142.365,0.0,0.593,0.7307628220402358,1142.365,0.13797256960672474,0.0,188.22949609004843,2,191,7,28,0.49999999999999994,0.8660254037844387,-0.14579919691987442,-0.9893142039703664,0.0,0.0,0.0,0.0,1017.011,0.0,1276.001,1416.519,1595.051,2137.991,779.14,846.27,0.0,0.00010468907954487863,1509.4483333333335,290.05044843312845,0.0,0.0,-133.63599999999997,133.63599999999997,-133.63599999999997,133.63599999999997
940,18.106,0.013,2.855,13.655,0.0,2019-07-10 03:00:00,3.0,,940,1.128,5.845,1022.272,0.0,0.593,0.7590668233119151,1022.272,0.12346797623964821,0.0,174.89680497916083,2,191,7,28,0.7071067811865476,0.7071067811865476,-0.14579919691987442,-0.9893142039703664,0.0,0.0,0.0,0.0,618.13,0.254,1142.365,1276.001,1416.519,1937.251,772.616,774.211,0.0,0.00010468907954487863,1356.9518333333333,259.0138514677523,0.0,0.0,-120.09299999999996,120.09299999999996,-120.09299999999996,120.09299999999996
941,18.547,0.013,49.109,166.111,230.599,2019-07-10 04:00:00,4.0,,941,1.126,5.333,774.562,0.0,0.593,0.8745739612640406,1005.1610000000001,0.1214013437373038,1.0,145.23942523168475,2,191,7,28,0.8660254037844386,0.5000000000000001,-0.14579919691987442,-0.9893142039703664,0.0,0.0,0.0,0.0,332.7,448.38,1022.272,1142.365,1276.001,1689.503,766.007,625.98,38.43316666666629,94.1416475327342,1204.4616666666668,291.37913796265315,230.599,230.599,-247.71000000000004,247.71000000000004,-17.11099999999999,17.11099999999999
942,19.407,0.013,141.556,377.1,743.34,2019-07-10 05:00:00,5.0,,942,1.125,4.596,480.168,0.0,0.593,0.929021730348395,1223.508,0.14777285954522817,1.0,104.4751730906934,2,191,7,28,0.9659258262890683,0.25881904510252074,-0.14579919691987442,-0.9893142039703664,230.599,0.0,0.0,0.0,127.962,1281.696,774.562,1022.272,1142.365,1595.051,1026.369,112.775,162.3231666666663,299.2114275160248,1018.6478333333333,343.33354467945423,512.741,512.741,-294.394,294.394,218.34699999999998,218.34699999999998
943,20.805,0.013,260.943,587.697,1499.426,2019-07-10 06:00:00,6.0,,943,1.124,3.946,281.628,0.0,0.593,0.69492528721368,1781.0539999999999,0.2151121550365562,1.0,71.37048368715567,2,191,7,28,1.0,6.123233995736766e-17,-0.14579919691987442,-0.9893142039703664,743.34,230.599,0.0,0.0,17.298,2070.89,480.168,774.562,1022.272,1416.519,1540.743,3.185,412.2274999999997,605.7094209832882,829.4993333333333,389.7751797278256,756.0859999999999,756.0859999999999,-198.54000000000002,198.54000000000002,557.5459999999998,557.5459999999998
944,22.846,0.013,391.687,783.527,2232.969,2019-07-10 07:00:00,7.0,,944,1.124,3.792,240.448,1.0,0.593,0.5035006160391235,2473.417,0.298734379291169,1.0,63.4092659785691,2,191,7,28,0.9659258262890683,-0.25881904510252063,-0.14579919691987442,-0.9893142039703664,1499.426,743.34,230.599,0.0,0.0,2282.946,281.628,480.168,774.562,1276.001,2006.092,7.861,784.3889999999997,910.8855602008464,656.9071666666667,381.71006082019727,733.5430000000001,733.5430000000001,-41.17999999999998,41.17999999999998,692.363,692.363
945,24.916,0.013,506.825,951.245,2868.186,2019-07-10 08:00:00,8.0,,945,1.125,3.868,261.481,0.741514263728582,0.593,0.3510966666854296,3129.6670000000004,0.377994947327141,1.0,67.6010683554632,2,191,7,28,0.8660254037844387,-0.4999999999999998,-0.14579919691987442,-0.9893142039703664,2232.969,1499.426,743.34,0.0,0.0,2455.706,240.448,281.628,480.168,1142.365,2137.991,40.962,1262.4199999999998,1140.5634161267883,510.0931666666667,322.4528785484146,635.2170000000001,635.2170000000001,21.032999999999987,21.032999999999987,656.2500000000005,656.2500000000005
946,26.286,0.013,593.546,1079.378,3100.917,2019-07-10 09:00:00,9.0,,946,1.128,4.08,316.817,0.6140459416414843,0.593,0.3064844726301761,3417.734,0.412787105883207,1.0,77.65120645803763,2,191,7,28,0.7071067811865476,-0.7071067811865475,-0.14579919691987442,-0.9893142039703664,2868.186,2232.969,1499.426,0.0,0.0,2649.153,261.481,240.448,281.628,1022.272,1937.251,145.127,1779.2394999999997,1156.5618980548807,392.5173333333333,205.89480527846874,232.73099999999977,232.73099999999977,55.33600000000001,55.33600000000001,288.06699999999955,288.06699999999955
947,26.907,0.013,653.474,1159.253,2981.958,2019-07-10 10:00:00,10.0,,947,1.131,4.387,412.794,0.551987402325869,0.593,0.3585742033663184,3394.752,0.4100113856933362,1.0,94.09480417259992,2,191,7,28,0.49999999999999994,-0.8660254037844387,-0.14579919691987442,-0.9893142039703664,3100.917,2868.186,2232.969,230.599,0.0,2687.155,316.817,261.481,240.448,774.562,1689.503,323.313,2237.799333333333,946.0188991434968,332.22266666666667,94.44965761218259,-118.95899999999983,118.95899999999983,95.97699999999998,95.97699999999998,-22.98199999999997,22.98199999999997
948,27.094,0.013,676.675,1185.376,2823.454,2019-07-10 11:00:00,11.0,,948,1.135,4.593,478.969,0.5124692822592872,0.593,0.4134364860220412,3302.4230000000002,0.39886007295247033,1.0,104.28236353530077,2,191,7,28,0.258819045102521,-0.9659258262890682,-0.14579919691987442,-0.9893142039703664,2981.958,3100.917,2868.186,743.34,0.0,2503.562,412.794,316.817,261.481,480.168,1595.051,495.371,2584.4849999999997,610.4417692871339,332.0228333333334,94.0745600115064,-158.5039999999999,158.5039999999999,66.17500000000001,66.17500000000001,-92.32899999999972,92.32899999999972
949,26.975,0.013,651.573,1155.942,2524.589,2019-07-10 12:00:00,12.0,,949,1.139,4.791,554.274,0.47664447660816056,0.593,0.505221925631911,3078.863,0.3718589413865703,1.0,115.69064585876728,2,191,7,28,1.2246467991473532e-16,-1.0,-0.14579919691987442,-0.9893142039703664,2823.454,2981.958,3100.917,1499.426,0.0,2139.785,478.969,412.794,316.817,281.628,1416.519,635.16,2755.3454999999994,320.70871613522746,377.4638333333333,125.47250629424178,-298.86500000000024,298.86500000000024,75.305,75.305,-223.5600000000004,223.5600000000004
950,26.926,0.013,594.49,1072.979,2513.299,2019-07-10 13:00:00,13.0,,950,1.143,5.016,638.87,0.45022775129910764,0.593,0.5279567012565958,3152.169,0.3807126940729626,1.0,127.36640204019098,2,191,7,28,-0.2588190451025208,-0.9659258262890683,-0.14579919691987442,-0.9893142039703664,2524.589,2823.454,2981.958,2232.969,0.0,1686.15,554.274,478.969,412.794,240.448,1276.001,743.423,2802.0671666666663,239.53380497076492,443.8675,142.70242666854656,-11.289999999999964,11.289999999999964,84.596,84.596,73.30600000000004,73.30600000000004
951,26.635,0.013,504.417,942.122,2360.236,2019-07-10 14:00:00,14.0,,951,1.147,5.31,768.197,0.42607943012117966,0.593,0.5963550127648352,3128.433,0.3778459072647313,1.0,144.66984092846687,2,191,7,28,-0.4999999999999997,-0.8660254037844388,-0.14579919691987442,-0.9893142039703664,2513.299,2524.589,2823.454,2868.186,0.0,1017.011,638.87,554.274,478.969,261.481,1142.365,779.14,2717.408833333333,294.8637305328898,528.3201666666666,161.8339795165361,-153.0630000000001,153.0630000000001,129.327,129.327,-23.735999999999876,23.735999999999876
